scenario,metric,year,value,low,high
"S&T 70%, 50% LTFU",asr_cancer_incidence,2088,3.4172732555247167,1.9065301896297526,5.393018524511323
"S&T 70%, 50% LTFU",asr_cancer_incidence,2089,3.438871191458622,1.9305135862341811,5.4958003657722285
"S&T 70%, 50% LTFU",asr_cancer_incidence,2090,3.821311274519292,2.10968811470821,5.553910586258314
"S&T 70%, 50% LTFU",asr_cancer_incidence,2091,3.8802542299465683,1.8746609370101426,5.02382011851366
"S&T 70%, 50% LTFU",asr_cancer_incidence,2092,3.903606905961982,1.9867083292773815,5.342474076412675
"S&T 70%, 50% LTFU",asr_cancer_incidence,2093,3.609785401826201,1.8844075054390568,5.46601429143731
"S&T 70%, 50% LTFU",asr_cancer_incidence,2094,3.773959905022343,1.977943056998191,5.695594487884636
"S&T 70%, 50% LTFU",asr_cancer_incidence,2095,3.5959045813928787,2.0555798481541157,5.567959103421863
"S&T 70%, 50% LTFU",asr_cancer_incidence,2096,3.494428996562946,1.9932439400015631,5.21318524837607
"S&T 70%, 50% LTFU",asr_cancer_incidence,2097,3.4616052991668105,1.7139623822298116,5.622672847468807
"S&T 70%, 50% LTFU",asr_cancer_incidence,2098,3.5462165890697146,2.078905588690533,5.736788837617261
"S&T 70%, 50% LTFU",asr_cancer_incidence,2099,3.776150001573343,1.9489274647631862,5.6376154392318645
"S&T 70%, 50% LTFU",asr_cancer_incidence,2100,3.9177505901062775,1.949996936867642,5.334179955652082
"S&T 70%, 50% LTFU",cancer_incidence,1960,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence,1961,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence,1962,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence,1963,0.0,0.0,0.017960442602634366
"S&T 70%, 50% LTFU",cancer_incidence,1964,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence,1965,0.1721164435148239,0.0,0.36098560690879816
"S&T 70%, 50% LTFU",cancer_incidence,1966,0.5048515945672989,0.3360323667526245,0.8386733487248421
"S&T 70%, 50% LTFU",cancer_incidence,1967,0.7353198304772377,0.47368480265140533,1.30823372900486
"S&T 70%, 50% LTFU",cancer_incidence,1968,1.4235637336969376,0.7915600419044495,2.162380091845989
"S&T 70%, 50% LTFU",cancer_incidence,1969,2.4650116562843323,1.8251814365386962,2.848871690034866
"S&T 70%, 50% LTFU",cancer_incidence,1970,3.584103897213936,2.688254800438881,4.432703006267547
"S&T 70%, 50% LTFU",cancer_incidence,1971,3.4805012941360474,2.727396175265312,5.179266250133514
"S&T 70%, 50% LTFU",cancer_incidence,1972,4.7835723757743835,3.8914313465356827,7.079457521438598
"S&T 70%, 50% LTFU",cancer_incidence,1973,6.701767086982727,5.575551468133926,8.011578023433685
"S&T 70%, 50% LTFU",cancer_incidence,1974,8.23956698179245,7.484802496433258,9.060161197185517
"S&T 70%, 50% LTFU",cancer_incidence,1975,8.131313234567642,7.679456532001495,9.361136734485626
"S&T 70%, 50% LTFU",cancer_incidence,1976,10.383114576339722,8.732524907588958,12.666808938980102
"S&T 70%, 50% LTFU",cancer_incidence,1977,11.168263375759125,9.444604873657227,12.266248941421509
"S&T 70%, 50% LTFU",cancer_incidence,1978,11.50574392080307,9.285605347156524,13.725173091888427
"S&T 70%, 50% LTFU",cancer_incidence,1979,12.389232516288757,11.22708089351654,12.98905544281006
"S&T 70%, 50% LTFU",cancer_incidence,1980,11.948205351829529,10.23275363445282,15.248017811775208
"S&T 70%, 50% LTFU",cancer_incidence,1981,12.241393208503723,11.076999092102051,15.692520284652709
"S&T 70%, 50% LTFU",cancer_incidence,1982,12.836458563804626,12.40102950334549,15.45732181072235
"S&T 70%, 50% LTFU",cancer_incidence,1983,13.009638547897339,12.371638250350951,16.243315625190736
"S&T 70%, 50% LTFU",cancer_incidence,1984,12.942843198776245,11.393920803070069,14.538697767257691
"S&T 70%, 50% LTFU",cancer_incidence,1985,13.889514565467834,11.42142469882965,15.560533571243285
"S&T 70%, 50% LTFU",cancer_incidence,1986,14.196555137634277,11.256283068656922,15.845131039619446
"S&T 70%, 50% LTFU",cancer_incidence,1987,13.229998230934143,11.831775307655334,15.419512319564816
"S&T 70%, 50% LTFU",cancer_incidence,1988,13.404931545257568,12.027591109275818,16.50855176448822
"S&T 70%, 50% LTFU",cancer_incidence,1989,13.193986415863037,12.459544253349303,15.79520444869995
"S&T 70%, 50% LTFU",cancer_incidence,1990,12.036362648010254,11.41623637676239,15.298890423774719
"S&T 70%, 50% LTFU",cancer_incidence,1991,13.358619570732117,11.384143233299255,15.970847916603088
"S&T 70%, 50% LTFU",cancer_incidence,1992,13.551978826522827,12.509363555908203,15.327951049804685
"S&T 70%, 50% LTFU",cancer_incidence,1993,13.003070712089539,11.021588897705078,14.436661386489867
"S&T 70%, 50% LTFU",cancer_incidence,1994,11.615130186080933,9.980332791805267,14.28271758556366
"S&T 70%, 50% LTFU",cancer_incidence,1995,14.322154760360718,13.288881182670593,17.454751133918762
"S&T 70%, 50% LTFU",cancer_incidence,1996,15.313639402389526,13.349809217453004,16.868969750404357
"S&T 70%, 50% LTFU",cancer_incidence,1997,12.193813800811768,10.597397232055664,14.5695015668869
"S&T 70%, 50% LTFU",cancer_incidence,1998,10.790099561214447,9.309295845031738,12.618509483337402
"S&T 70%, 50% LTFU",cancer_incidence,1999,10.282063007354736,8.083841955661773,11.270739579200743
"S&T 70%, 50% LTFU",cancer_incidence,2000,9.300244271755219,8.289739668369293,10.851601195335387
"S&T 70%, 50% LTFU",cancer_incidence,2001,10.2218496799469,7.347140288352966,11.695036387443542
"S&T 70%, 50% LTFU",cancer_incidence,2002,9.167309999465942,7.0634677648544315,11.612927246093749
"S&T 70%, 50% LTFU",cancer_incidence,2003,9.262149631977081,7.245033872127533,11.4721697807312
"S&T 70%, 50% LTFU",cancer_incidence,2004,9.313086748123169,7.73729031085968,10.527746009826659
"S&T 70%, 50% LTFU",cancer_incidence,2005,9.945285201072693,8.708291363716125,11.648132085800171
"S&T 70%, 50% LTFU",cancer_incidence,2006,10.221785068511963,8.661336815357208,11.542345237731933
"S&T 70%, 50% LTFU",cancer_incidence,2007,9.87686824798584,8.404066073894501,11.900656867027282
"S&T 70%, 50% LTFU",cancer_incidence,2008,9.988826632499695,7.692097008228302,11.9564710855484
"S&T 70%, 50% LTFU",cancer_incidence,2009,10.467751204967499,8.611548900604248,11.481080031394958
"S&T 70%, 50% LTFU",cancer_incidence,2010,11.310452222824097,8.747945535182954,13.636481213569642
"S&T 70%, 50% LTFU",cancer_incidence,2011,12.053358793258667,10.038579225540161,12.620760464668274
"S&T 70%, 50% LTFU",cancer_incidence,2012,11.605742573738098,10.471367573738098,13.499520993232727
"S&T 70%, 50% LTFU",cancer_incidence,2013,12.792695164680481,10.148425388336182,13.995532250404356
"S&T 70%, 50% LTFU",cancer_incidence,2014,13.288394212722778,12.085133409500122,14.061555194854735
"S&T 70%, 50% LTFU",cancer_incidence,2015,14.23662805557251,10.841960239410401,16.15231976509094
"S&T 70%, 50% LTFU",cancer_incidence,2016,13.878626942634583,12.899368381500244,15.723447775840759
"S&T 70%, 50% LTFU",cancer_incidence,2017,15.428359627723694,13.41378710269928,16.8286199092865
"S&T 70%, 50% LTFU",cancer_incidence,2018,15.130186438560486,13.990750074386597,19.140705347061157
"S&T 70%, 50% LTFU",cancer_incidence,2019,17.326791405677795,14.698187780380248,19.293592262268067
"S&T 70%, 50% LTFU",cancer_incidence,2020,18.495273232460022,15.485361003875733,19.587409114837644
"S&T 70%, 50% LTFU",cancer_incidence,2021,18.63446354866028,15.461381793022156,20.11787083148956
"S&T 70%, 50% LTFU",cancer_incidence,2022,18.82939386367798,15.67878897190094,21.02840213775635
"S&T 70%, 50% LTFU",cancer_incidence,2023,19.085275292396545,16.314633011817932,21.883479499816893
"S&T 70%, 50% LTFU",cancer_incidence,2024,19.85654878616333,17.74166965484619,22.573790168762205
"S&T 70%, 50% LTFU",cancer_incidence,2025,21.07964324951172,19.025215244293214,23.94201421737671
"S&T 70%, 50% LTFU",cancer_incidence,2026,21.93245792388916,18.444349813461304,23.748027658462522
"S&T 70%, 50% LTFU",cancer_incidence,2027,23.520609378814697,19.94703378677368,27.055361843109132
"S&T 70%, 50% LTFU",cancer_incidence,2028,22.367732524871826,20.251287126541136,25.04671006202698
"S&T 70%, 50% LTFU",cancer_incidence,2029,23.747528553009033,19.750875329971315,26.729358100891112
"S&T 70%, 50% LTFU",cancer_incidence,2030,22.923850774765015,21.68131818771362,27.481665945053102
"S&T 70%, 50% LTFU",cancer_incidence,2031,23.73941445350647,22.074170207977296,27.301566505432127
"S&T 70%, 50% LTFU",cancer_incidence,2032,24.504985332489014,20.87716989517212,27.950743389129638
"S&T 70%, 50% LTFU",cancer_incidence,2033,23.322378158569336,20.724650859832764,28.321109294891357
"S&T 70%, 50% LTFU",cancer_incidence,2034,23.058550596237183,21.285024785995482,26.244116258621215
"S&T 70%, 50% LTFU",cancer_incidence,2035,21.931604623794556,20.12911386489868,25.710116672515866
"S&T 70%, 50% LTFU",cancer_incidence,2036,21.58344030380249,19.586099052429198,24.434841442108155
"S&T 70%, 50% LTFU",cancer_incidence,2037,21.81001925468445,18.95014715194702,25.243172359466552
"S&T 70%, 50% LTFU",cancer_incidence,2038,20.091081857681274,18.06947178840637,25.284163856506346
"S&T 70%, 50% LTFU",cancer_incidence,2039,19.461145877838135,17.267890572547913,23.262616395950317
"S&T 70%, 50% LTFU",cancer_incidence,2040,19.588916540145874,16.855384469032288,22.489771795272826
"S&T 70%, 50% LTFU",cancer_incidence,2041,18.26969838142395,16.31641044616699,21.167910146713258
"S&T 70%, 50% LTFU",cancer_incidence,2042,18.315661907196045,15.352098226547241,19.72643036842346
"S&T 70%, 50% LTFU",cancer_incidence,2043,16.93466866016388,15.13686125278473,19.659262228012086
"S&T 70%, 50% LTFU",cancer_incidence,2044,16.028303027153015,14.09501097202301,18.424404287338255
"S&T 70%, 50% LTFU",cancer_incidence,2045,15.555142521858215,13.87836217880249,18.87226791381836
"S&T 70%, 50% LTFU",cancer_incidence,2046,14.721245765686035,12.746515679359437,18.138321733474733
"S&T 70%, 50% LTFU",cancer_incidence,2047,13.994088172912598,12.542101001739502,16.92033462524414
"S&T 70%, 50% LTFU",cancer_incidence,2048,12.921172380447388,11.340071940422058,16.013741731643677
"S&T 70%, 50% LTFU",cancer_incidence,2049,12.863905668258667,11.377834296226501,14.603341102600098
"S&T 70%, 50% LTFU",cancer_incidence,2050,12.036157250404358,10.725486135482788,14.329669952392578
"S&T 70%, 50% LTFU",cancer_incidence,2051,11.32588529586792,9.643087887763977,14.078619980812073
"S&T 70%, 50% LTFU",cancer_incidence,2052,10.652711987495422,8.671770215034485,12.609378552436828
"S&T 70%, 50% LTFU",cancer_incidence,2053,10.057065188884735,8.604867482185364,12.248353219032287
"S&T 70%, 50% LTFU",cancer_incidence,2054,9.590762853622437,8.43778462409973,11.40775706768036
"S&T 70%, 50% LTFU",cancer_incidence,2055,9.012546420097351,8.033713960647583,11.486646389961242
"S&T 70%, 50% LTFU",cancer_incidence,2056,8.611769437789917,7.675975120067596,10.520595026016235
"S&T 70%, 50% LTFU",cancer_incidence,2057,7.835262775421143,6.9694258093833925,10.420035457611084
"S&T 70%, 50% LTFU",cancer_incidence,2058,7.564538598060608,6.783537065982818,10.28311686515808
"S&T 70%, 50% LTFU",cancer_incidence,2059,7.912373185157776,6.5364381790161135,9.64295699596405
"S&T 70%, 50% LTFU",cancer_incidence,2060,7.351135313510895,6.008176648616791,9.289873075485229
"S&T 70%, 50% LTFU",cancer_incidence,2061,6.5805089473724365,5.59692245721817,8.445553851127624
"S&T 70%, 50% LTFU",cancer_incidence,2062,6.610008656978607,5.273371899127961,8.65017967224121
"S&T 70%, 50% LTFU",cancer_incidence,2063,6.058801174163818,5.047160089015961,8.60521774291992
"S&T 70%, 50% LTFU",cancer_incidence,2064,6.069759368896484,4.695127117633819,7.724172663688659
"S&T 70%, 50% LTFU",cancer_incidence,2065,5.482954740524292,4.5494761049747465,7.798475503921507
"S&T 70%, 50% LTFU",cancer_incidence,2066,5.330429911613464,4.640295469760895,7.620529377460479
"S&T 70%, 50% LTFU",cancer_incidence,2067,5.66901233792305,4.436556160449982,7.526401877403258
"S&T 70%, 50% LTFU",cancer_incidence,2068,5.397085428237915,4.214886564016342,7.860028517246245
"S&T 70%, 50% LTFU",cancer_incidence,2069,4.570225298404694,4.068017679452896,6.976342940330504
"S&T 70%, 50% LTFU",cancer_incidence,2070,4.889528959989548,3.848709350824356,6.951059138774871
"S&T 70%, 50% LTFU",cancer_incidence,2071,4.9011112451553345,3.9307577550411223,6.73217475414276
"S&T 70%, 50% LTFU",cancer_incidence,2072,4.544066399335861,3.411096566915512,6.747070360183715
"S&T 70%, 50% LTFU",cancer_incidence,2073,4.897619009017944,3.3239642918109893,6.99606178998947
"S&T 70%, 50% LTFU",cancer_incidence,2074,4.083665609359741,3.2103084683418275,6.641986036300658
"S&T 70%, 50% LTFU",cancer_incidence,2075,4.276175767183304,3.215953627228737,7.4264133810996995
"S&T 70%, 50% LTFU",cancer_incidence,2076,4.194682002067566,2.9656494498252868,6.405793023109434
"S&T 70%, 50% LTFU",cancer_incidence,2077,4.043216526508331,3.128703510761261,6.792056202888488
"S&T 70%, 50% LTFU",cancer_incidence,2078,4.517193257808685,2.791971629858017,6.660040402412413
"S&T 70%, 50% LTFU",cancer_incidence,2079,4.3932846784591675,2.8609903007745743,7.244218814373015
"S&T 70%, 50% LTFU",cancer_incidence,2080,4.269077777862549,2.795832934975624,7.293121778964995
"S&T 70%, 50% LTFU",cancer_incidence,2081,4.241321265697479,2.83421513736248,6.44105234146118
"S&T 70%, 50% LTFU",cancer_incidence,2082,4.498824059963226,3.0210810363292695,6.9433526396751395
"S&T 70%, 50% LTFU",cancer_incidence,2083,4.6264994740486145,2.889977452158928,6.821022140979766
"S&T 70%, 50% LTFU",cancer_incidence,2084,4.369315534830093,3.0792249202728272,6.851609349250793
"S&T 70%, 50% LTFU",cancer_incidence,2085,4.358609706163406,2.864051377773285,7.019727969169615
"S&T 70%, 50% LTFU",cancer_incidence,2086,4.25547468662262,2.8843565464019774,7.348129761219024
"S&T 70%, 50% LTFU",cancer_incidence,2087,4.590416461229324,3.039103317260742,7.032868337631225
"S&T 70%, 50% LTFU",cancer_incidence,2088,4.415272295475006,2.700790545344353,7.2113819122314435
"S&T 70%, 50% LTFU",cancer_incidence,2089,4.700632154941559,2.707091563940048,7.3105017781257615
"S&T 70%, 50% LTFU",cancer_incidence,2090,5.059549927711487,2.8948334962129594,7.309616255760191
"S&T 70%, 50% LTFU",cancer_incidence,2091,5.152337551116943,2.588572898507118,6.812338590621947
"S&T 70%, 50% LTFU",cancer_incidence,2092,5.201779216527939,2.8033214449882506,7.174691510200499
"S&T 70%, 50% LTFU",cancer_incidence,2093,4.780000984668732,2.754817655682564,7.484281563758849
"S&T 70%, 50% LTFU",cancer_incidence,2094,5.05133330821991,2.871124252676964,7.815458273887633
"S&T 70%, 50% LTFU",cancer_incidence,2095,4.8447743356227875,2.906613904237747,7.9700559020042405
"S&T 70%, 50% LTFU",cancer_incidence,2096,4.8387110233306885,3.0189874529838563,7.397810423374175
"S&T 70%, 50% LTFU",cancer_incidence,2097,4.772085577249527,2.714517828822136,7.80112109184265
"S&T 70%, 50% LTFU",cancer_incidence,2098,4.877404481172562,2.925249809026718,8.035856223106384
"S&T 70%, 50% LTFU",cancer_incidence,2099,5.466704487800598,2.7319768518209457,7.923088705539702
"S&T 70%, 50% LTFU",cancer_incidence,2100,5.683562278747559,2.682733750343323,7.368348741531371
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1960,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1961,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1962,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1963,0.0,0.0,0.018206709623336727
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1964,0.0,0.0,0.0
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1965,0.17418322712183,0.0,0.365757593512535
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1966,0.5120322331786156,0.32340649217367173,0.8488417506217957
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1967,0.6633687913417816,0.47944640517234804,1.3263641238212585
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1968,1.3636415228247643,0.7852772325277328,2.0122388735413548
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1969,2.33927783370018,1.8504665464162826,2.8924887895584104
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1970,3.4784321784973145,2.7103508949279784,4.196923840045929
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1971,3.388546533882618,2.7697320729494095,5.0914034068584435
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1972,4.862510085105896,3.8173994332551957,6.884049308300018
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1973,6.252725899219513,5.502437090873718,7.592320358753204
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1974,7.897802352905273,7.3417301893234255,8.534561240673066
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1975,7.922249674797058,6.6050256252288815,8.497345542907714
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1976,9.908616244792938,8.709709960222245,11.471317017078398
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1977,10.884704768657684,9.096126228570938,11.935993576049805
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1978,11.120092630386353,8.930886662006378,13.478023338317872
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1979,11.379553437232971,10.973140788078307,12.682056176662446
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1980,11.811336159706116,9.634043860435487,14.508880066871642
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1981,11.790962219238281,10.76284009218216,15.217448949813843
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1982,12.572441935539246,12.18688440322876,15.11188817024231
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1983,12.965595364570618,12.17346853017807,15.928574085235596
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1984,12.639197826385498,10.54954798221588,14.06001250743866
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1985,13.39478862285614,10.995018720626831,15.332564735412596
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1986,14.082024693489075,11.25229833126068,15.476980566978455
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1987,12.825138926506042,11.281715798377991,15.246998238563535
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1988,13.202159762382507,11.849056053161622,15.55527217388153
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1989,12.894611597061157,12.056899094581604,15.562328958511353
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1990,11.840482831001282,10.900205492973328,14.999433135986328
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1991,12.995441198348999,11.249684810638428,16.082158994674682
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1992,13.090129256248474,11.961394238471986,14.979932975769042
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1993,12.573779702186584,10.889874148368836,14.230125546455382
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1994,11.017624139785767,9.733617162704467,14.200791835784912
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1995,13.968883275985718,12.738982129096986,17.093661403656004
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1996,14.659639239311218,12.65046546459198,16.311517071723937
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1997,11.78909158706665,9.996447801589966,13.98873620033264
"S&T 70%, 50% LTFU",cancer_incidence_no_hiv,1998,10.11492383480072,8.666725420951844,11.882917022705078
